"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session"
2018-07-06 16:00:08,3,"0.00634327315518014","0.00575148925",100,10,"RestingBaseline"
2018-07-06 16:00:09,4,"0.00637883551940232","0.009135877",97,10,"RestingBaseline"
2018-07-06 16:00:10,5,"0.00641309690365238","0.0066952815",97,10,"RestingBaseline"
2018-07-06 16:00:11,6,"0.00644599525744302","0.00666201514285714",98,10,"RestingBaseline"
2018-07-06 16:00:12,7,"0.00647744504204485","0.007407733375",96,10,"RestingBaseline"
2018-07-06 16:00:13,8,"0.00650757260663751","0.00764834871428571",96,10,"RestingBaseline"
2018-07-06 16:00:14,9,"0.00653645954236923","0.006646904",99,10,"RestingBaseline"
2018-07-06 16:00:15,10,"0.00656434430403615","0.00680335614285714",99,10,"RestingBaseline"
2018-07-06 16:00:16,11,"0.00659140074488518","0.006643933375",92,10,"RestingBaseline"
2018-07-06 16:00:17,12,"0.00661787491136564","0.00614208171428571",89,10,"RestingBaseline"
2018-07-06 16:00:18,13,"0.00664393624623752","0.006362735",93,10,"RestingBaseline"
2018-07-06 16:00:19,14,"0.00666803642246987","0.00670822933333333",94,10,"RestingBaseline"
2018-07-06 16:00:20,15,"0.00669198919940749","0.006565100375",93,10,"RestingBaseline"
2018-07-06 16:00:21,16,"0.00671753777121404","0.00690710042857143",95,10,"RestingBaseline"
2018-07-06 16:00:22,17,"0.00674293731142562","0.006271332625",98,10,"RestingBaseline"
2018-07-06 16:00:23,18,"0.00676811438884658","0.00666955557142857",96,10,"RestingBaseline"
2018-07-06 16:00:24,19,"0.00679291899823654","0.007430674375",91,11,"RestingBaseline"
2018-07-06 16:00:25,20,"0.00681719061916409","0.00773863485714286",90,11,"RestingBaseline"
2018-07-06 16:00:26,21,"0.00684068748847608","0.00704116125",95,11,"RestingBaseline"
2018-07-06 16:00:27,22,"0.00686321951719972","0.00601505714285714",95,11,"RestingBaseline"
2018-07-06 16:00:28,23,"0.00688451043067481","0.008123523625",91,11,"RestingBaseline"
2018-07-06 16:00:29,24,"0.00690441208222309","0.00815165971428571",92,11,"RestingBaseline"
2018-07-06 16:00:30,25,"0.00692038386252696","0.00816071183333333",93,12,"RestingBaseline"
2018-07-06 16:00:31,26,"0.00693505804174349","0.00878251314285714",91,12,"RestingBaseline"
2018-07-06 16:00:32,27,"0.0069494287814364","0.00668473014285714",93,12,"RestingBaseline"
2018-07-06 16:00:33,28,"0.00696316513303412","0.007753009625",97,12,"RestingBaseline"
2018-07-06 16:00:34,29,"0.00697534305742263","0.00879769671428571",94,13,"RestingBaseline"
2018-07-06 16:00:35,30,"0.00698608234636984","0.007359964625",90,13,"RestingBaseline"
2018-07-06 16:00:36,31,"0.006995691573716","0.00846516571428571",92,13,"RestingBaseline"
2018-07-06 16:00:37,32,"0.0070044235977942","0.007498117375",94,13,"RestingBaseline"
2018-07-06 16:00:38,33,"0.00701262693134859","0.00605155528571429",92,13,"RestingBaseline"
2018-07-06 16:00:39,34,"0.00702059545222175","0.006029575",94,13,"RestingBaseline"
2018-07-06 16:00:40,35,"0.00702861455710798","0.00731668657142857",96,14,"RestingBaseline"
2018-07-06 16:00:41,36,"0.00703692513127928","0.006622827375",94,14,"RestingBaseline"
2018-07-06 16:00:42,37,"0.00704568755266916","0.00716938257142857",91,14,"RestingBaseline"
2018-07-06 16:00:43,38,"0.00705504174324809","0.0068623135",94,14,"RestingBaseline"
2018-07-06 16:00:44,39,"0.00706502211177018","0.00744778271428571",95,14,"RestingBaseline"
2018-07-06 16:00:45,40,"0.00707566877097784","0.007179577625",91,14,"RestingBaseline"
2018-07-06 16:00:46,41,"0.00708692350354572","0.00645179571428571",89,15,"RestingBaseline"
2018-07-06 16:00:47,42,"0.00709874758731125","0.00705160975",92,15,"RestingBaseline"
