"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session"
2018-06-15 14:09:57,0,"0.0054326536221938","0.00633671333333333",79,13,"RestingBaseline"
2018-06-15 14:09:58,1,"0.00544656247994977","0.005916913",79,13,"RestingBaseline"
2018-06-15 14:09:59,2,"0.00546775649592679","0.004064704",80,13,"RestingBaseline"
2018-06-15 14:10:00,3,"0.00548936343995686","0.00547546357142857",80,13,"RestingBaseline"
2018-06-15 14:10:01,4,"0.00550995384757329","0.00580531757142857",83,13,"RestingBaseline"
2018-06-15 14:10:02,5,"0.00553255091599951","0.00507128925",83,13,"RestingBaseline"
2018-06-15 14:10:03,6,"0.00555738356040221","0.00566109025",81,13,"RestingBaseline"
2018-06-15 14:10:04,7,"0.00558149669759065","0.00515468542857143",81,13,"RestingBaseline"
2018-06-15 14:10:05,8,"0.00560660476298283","0.005545433",81,13,"RestingBaseline"
2018-06-15 14:10:06,9,"0.00563280095166796","0.00384079828571429",77,13,"RestingBaseline"
2018-06-15 14:10:07,10,"0.00566023923841025","0.003496463",78,13,"RestingBaseline"
2018-06-15 14:10:08,11,"0.00568891251929229","0.00468673042857143",81,13,"RestingBaseline"
2018-06-15 14:10:09,12,"0.00571885873251173","0.005253015625",85,13,"RestingBaseline"
2018-06-15 14:10:10,13,"0.005749943089056","0.00504041557142857",84,14,"RestingBaseline"
2018-06-15 14:10:11,14,"0.00577989920916075","0.00437747714285714",81,14,"RestingBaseline"
2018-06-15 14:10:12,15,"0.00581284243331881","0.00506954075",82,14,"RestingBaseline"
2018-06-15 14:10:13,16,"0.00584419843142908","0.00733894766666667",80,14,"RestingBaseline"
2018-06-15 14:10:14,17,"0.00587604229530019","0.0062555915",76,14,"RestingBaseline"
2018-06-15 14:10:15,18,"0.00591052896637684","0.00600708285714286",75,14,"RestingBaseline"
2018-06-15 14:10:16,19,"0.00594531066963989","0.005425701125",76,14,"RestingBaseline"
2018-06-15 14:10:17,20,"0.00598030216373035","0.00558057385714286",76,14,"RestingBaseline"
2018-06-15 14:10:18,21,"0.00601546989624582","0.00450016875",74,14,"RestingBaseline"
2018-06-15 14:10:19,22,"0.00605078640167894","0.00583107614285714",76,14,"RestingBaseline"
2018-06-15 14:10:20,23,"0.00608625101692896","0.006413487",75,15,"RestingBaseline"
2018-06-15 14:10:21,24,"0.00612185639916952","0.00481529157142857",75,15,"RestingBaseline"
2018-06-15 14:10:22,25,"0.0061576129600036","0.005952275875",76,15,"RestingBaseline"
2018-06-15 14:10:23,26,"0.00619352560008635","0.00459261014285714",80,15,"RestingBaseline"
2018-06-15 14:10:24,27,"0.00622962854549708","0.00743422275",80,15,"RestingBaseline"
2018-06-15 14:10:25,28,"0.00626596133091597","0.00608756585714286",78,15,"RestingBaseline"
2018-06-15 14:10:26,29,"0.0063026149739903","0.006217036375",78,15,"RestingBaseline"
2018-06-15 14:10:27,30,"0.0063396844304764","0.00582026942857143",78,15,"RestingBaseline"
2018-06-15 14:10:28,31,"0.00637733500109634","0.00557235",76,15,"RestingBaseline"
2018-06-15 14:10:29,32,"0.00641570481394035","0.00628567985714286",75,15,"RestingBaseline"
2018-06-15 14:10:30,33,"0.0064550093502211","0.006589169125",77,16,"RestingBaseline"
2018-06-15 14:10:31,34,"0.0064953776571669","0.00552989442857143",78,16,"RestingBaseline"
2018-06-15 14:10:32,35,"0.00653701005833874","0.00512793075",80,16,"RestingBaseline"
2018-06-15 14:10:33,36,"0.00657995524960045","0.00596558328571429",85,16,"RestingBaseline"
2018-06-15 14:10:34,37,"0.0066243212999054","0.005412871125",85,16,"RestingBaseline"
2018-06-15 14:10:35,38,"0.00667002981420617","0.00482405414285714",81,16,"RestingBaseline"
2018-06-15 14:10:36,39,"0.00671705966139554","0.005866944",77,16,"RestingBaseline"
2018-06-15 14:10:37,40,"0.00676522706080839","0.00718085442857143",77,16,"RestingBaseline"
2018-06-15 14:10:38,41,"0.00681442290134375","0.007749907125",76,16,"RestingBaseline"
2018-06-15 14:10:39,42,"0.00686444734052792","0.006568425",75,16,"RestingBaseline"
2018-06-15 14:10:40,43,"0.00691520145853657","0.006108756375",77,16,"RestingBaseline"
2018-06-15 14:10:41,44,"0.00696656690723572","0.00702835957142857",80,16,"RestingBaseline"
