"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session"
2018-07-06 13:38:21,3,"0.00516764642423199","0.006544379625",84,22,"RestingBaseline"
2018-07-06 13:38:22,4,"0.00520504222414434","0.00549651157142857",87,22,"RestingBaseline"
2018-07-06 13:38:23,5,"0.00524223877279114","0.008931893125",87,22,"RestingBaseline"
2018-07-06 13:38:24,6,"0.00527916838891353","0.00628268314285714",89,22,"RestingBaseline"
2018-07-06 13:38:25,7,"0.00531574462581618","0.006353526375",89,22,"RestingBaseline"
2018-07-06 13:38:26,8,"0.0053519176496152","0.00735260614285714",87,22,"RestingBaseline"
2018-07-06 13:38:27,9,"0.00538760787001365","0.00782661375",86,21,"RestingBaseline"
2018-07-06 13:38:28,10,"0.00542278443037965","0.00517001057142857",85,21,"RestingBaseline"
2018-07-06 13:38:29,11,"0.00545737715163062","0.005565882875",83,21,"RestingBaseline"
2018-07-06 13:38:30,12,"0.00549137342727681","0.00678465885714286",82,21,"RestingBaseline"
2018-07-06 13:38:31,13,"0.00552471350292576","0.007236396125",83,21,"RestingBaseline"
2018-07-06 13:38:32,14,"0.00555740094688531","0.00638764114285714",86,21,"RestingBaseline"
2018-07-06 13:38:33,15,"0.00558938628917266","0.0039981335",87,21,"RestingBaseline"
2018-07-06 13:38:34,16,"0.00562068653268856","0.006615017",86,21,"RestingBaseline"
2018-07-06 13:38:35,17,"0.00565126174013416","0.006548944",87,21,"RestingBaseline"
2018-07-06 13:38:36,18,"0.00568113956802201","0.00665604371428571",83,21,"RestingBaseline"
2018-07-06 13:38:37,19,"0.00571028873578607","0.0073307605",81,22,"RestingBaseline"
2018-07-06 13:38:38,20,"0.00573874512998607","0.00514028542857143",83,22,"RestingBaseline"
2018-07-06 13:38:39,21,"0.00576648541630388","0.00686963675",85,22,"RestingBaseline"
2018-07-06 13:38:40,22,"0.00579355176448142","0.008194762",91,22,"RestingBaseline"
2018-07-06 13:38:41,23,"0.00581992829320734","0.0072285505",91,22,"RestingBaseline"
