"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session"
2018-06-25 16:15:23,12,"0.0116993991220168","0.0436884657142857",80,12,"RestingBaseline"
2018-06-25 16:15:24,13,"0.0117062886633507","0.01666245",81,11,"RestingBaseline"
2018-06-25 16:15:25,14,"0.0117125260988406","0.01264477625",81,11,"RestingBaseline"
2018-06-25 16:15:26,15,"0.01171927412126","0.0134115742857143",81,11,"RestingBaseline"
2018-06-25 16:15:27,16,"0.0117238911874738","0.010561425",82,11,"RestingBaseline"
2018-06-25 16:15:28,17,"0.0117266159745567","0.00943630557142857",85,10,"RestingBaseline"
2018-06-25 16:15:29,18,"0.0117275382639175","0.0123653111666667",89,10,"RestingBaseline"
2018-06-25 16:15:30,19,"0.0117272196763653","0.0117719037142857",92,10,"RestingBaseline"
2018-06-25 16:15:31,20,"0.0117255141939589","0.010240592",95,10,"RestingBaseline"
2018-06-25 16:15:32,21,"0.0117225853191968","0.0104037735714286",97,10,"RestingBaseline"
2018-06-25 16:15:33,22,"0.011718578813613","0.010025380625",94,10,"RestingBaseline"
2018-06-25 16:15:34,23,"0.0117137325694886","0.009852608",91,9,"RestingBaseline"
2018-06-25 16:15:35,24,"0.0117082032913248","0.013229719",89,9,"RestingBaseline"
2018-06-25 16:15:36,25,"0.0117022002020162","0.0136164654285714",87,9,"RestingBaseline"
2018-06-25 16:15:37,26,"0.0116958801698955","0.01102820475",84,9,"RestingBaseline"
2018-06-25 16:15:38,27,"0.0116894177642896","0.0104312624285714",77,9,"RestingBaseline"
2018-06-25 16:15:39,28,"0.0116842430099601","0.008609583",72,9,"RestingBaseline"
2018-06-25 16:15:40,29,"0.0116791512439355","0.009105034",73,9,"RestingBaseline"
2018-06-25 16:15:41,30,"0.0116730025647889","0.008364755375",76,9,"RestingBaseline"
2018-06-25 16:15:42,31,"0.0116672002473118","0.0122641351428571",80,8,"RestingBaseline"
2018-06-25 16:15:43,32,"0.0116618762072518","0.012620165",85,8,"RestingBaseline"
2018-06-25 16:15:44,33,"0.0116571109788759","0.011954864",88,8,"RestingBaseline"
2018-06-25 16:15:45,34,"0.0116530259091918","0.015734328125",88,8,"RestingBaseline"
2018-06-25 16:15:46,35,"0.0116496743274461","0.0140166871428571",85,8,"RestingBaseline"
2018-06-25 16:15:47,36,"0.0116471670518576","0.010325954875",82,8,"RestingBaseline"
2018-06-25 16:15:48,37,"0.0116455330851774","0.00785601728571429",78,8,"RestingBaseline"
2018-06-25 16:15:49,38,"0.0116448748462089","0.00811433171428571",75,8,"RestingBaseline"
2018-06-25 16:15:50,39,"0.0116451470498124","0.00835742025",71,8,"RestingBaseline"
2018-06-25 16:15:51,40,"0.0116464352731477","0.01455304",68,8,"RestingBaseline"
2018-06-25 16:15:52,41,"0.0116488177187807","0.01366313075",68,8,"RestingBaseline"
2018-06-25 16:15:53,42,"0.0116522677366795","0.00793835385714286",71,8,"RestingBaseline"
2018-06-25 16:15:54,43,"0.0116568448422614","0.008870125875",75,8,"RestingBaseline"
2018-06-25 16:15:55,44,"0.0116625000479669","0.00814430057142857",80,8,"RestingBaseline"
2018-06-25 16:15:56,45,"0.0116692708839684","0.010955833375",85,8,"RestingBaseline"
2018-06-25 16:15:57,46,"0.0116770871647508","0.0117148534285714",92,8,"RestingBaseline"
2018-06-25 16:15:58,47,"0.0116859625250066","0.00787865125",97,7,"RestingBaseline"
2018-06-25 16:15:59,48,"0.0116958085896197","0.00780829971428571",98,7,"RestingBaseline"
2018-06-25 16:16:00,49,"0.01170661546832","0.008319064375",99,7,"RestingBaseline"
2018-06-25 16:16:01,50,"0.0117182817232096","0.00712656014285714",100,7,"RestingBaseline"
2018-06-25 16:16:02,51,"0.0117307768722647","0.012127163875",93,7,"RestingBaseline"
2018-06-25 16:16:03,52,"0.0117439931614588","0.0158938187142857",89,7,"RestingBaseline"
2018-06-25 16:16:04,53,"0.0117578844995129","0.01256990625",86,7,"RestingBaseline"
2018-06-25 16:16:05,54,"0.0117723440275857","0.00995456671428571",83,7,"RestingBaseline"
2018-06-25 16:16:06,55,"0.0117873158941356","0.012759913875",83,7,"RestingBaseline"
2018-06-25 16:16:07,56,"0.0118027003901356","0.0163279757142857",82,7,"RestingBaseline"
2018-06-25 16:16:08,57,"0.0118184372040767","0.0135198375",78,7,"RestingBaseline"
2018-06-25 16:16:09,58,"0.0118344379444816","0.0137008421428571",75,7,"RestingBaseline"
2018-06-25 16:16:10,59,"0.0118506415240932","0.01734420125",73,7,"RestingBaseline"
2018-06-25 16:16:11,60,"0.0118669725837872","0.012345869",73,7,"RestingBaseline"
2018-06-25 16:16:12,61,"0.0118833710567281","0.01034476625",75,7,"RestingBaseline"
2018-06-25 16:16:13,62,"0.0118997744153445","0.00889276671428571",77,7,"RestingBaseline"
2018-06-25 16:16:14,63,"0.0119161241158403","0.008660405625",79,7,"RestingBaseline"
2018-06-25 16:16:15,64,"0.0119323694885775","0.0113291091428571",81,7,"RestingBaseline"
2018-06-25 16:16:16,65,"0.0119484538123173","0.010200518125",82,7,"RestingBaseline"
2018-06-25 16:16:17,66,"0.0119643376705569","0.00781711742857143",82,7,"RestingBaseline"
2018-06-25 16:16:18,67,"0.0119799672165199","0.00813361125",84,7,"RestingBaseline"
2018-06-25 16:16:19,68,"0.0119953145966924","0.0115139887142857",87,7,"RestingBaseline"
2018-06-25 16:16:20,69,"0.0120103309238869","0.01939525",86,7,"RestingBaseline"
