"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session"
2018-07-10 13:44:06,4,"0.00661007648102827","0.00828389714285714",86,15,"RestingBaseline"
2018-07-10 13:44:07,5,"0.00660528145218952","0.007389434125",85,15,"RestingBaseline"
2018-07-10 13:44:08,6,"0.00660026446896367","0.00733854085714286",85,14,"RestingBaseline"
2018-07-10 13:44:09,7,"0.00659503196773052","0.008491167",86,14,"RestingBaseline"
2018-07-10 13:44:10,8,"0.00658961146523887","0.00693572171428571",86,14,"RestingBaseline"
2018-07-10 13:44:11,9,"0.00658401524745417","0.006675256625",87,14,"RestingBaseline"
2018-07-10 13:44:12,10,"0.0065782719218755","0.00581707371428571",88,14,"RestingBaseline"
2018-07-10 13:44:13,11,"0.00657239704639777","0.0078134225",89,14,"RestingBaseline"
2018-07-10 13:44:14,12,"0.00656641716848225","0.00545832885714286",90,14,"RestingBaseline"
2018-07-10 13:44:15,13,"0.00656034803110193","0.00497947375",91,14,"RestingBaseline"
2018-07-10 13:44:16,14,"0.00655421130792187","0.006457479",91,14,"RestingBaseline"
2018-07-10 13:44:17,15,"0.006548019960447","0.00593083525",90,14,"RestingBaseline"
2018-07-10 13:44:18,16,"0.00654178886914576","0.00654046671428571",91,14,"RestingBaseline"
2018-07-10 13:44:19,17,"0.00653552594228752","0.005925586375",91,14,"RestingBaseline"
2018-07-10 13:44:20,18,"0.00652923857892944","0.00518712142857143",91,13,"RestingBaseline"
2018-07-10 13:44:21,19,"0.00652292844165117","0.00746200075",92,13,"RestingBaseline"
2018-07-10 13:44:22,20,"0.00651659604765778","0.00783678142857143",94,13,"RestingBaseline"
2018-07-10 13:44:23,21,"0.006510236837919","0.0093786285",94,13,"RestingBaseline"
2018-07-10 13:44:24,22,"0.00650384613885877","0.00664324414285714",95,13,"RestingBaseline"
2018-07-10 13:44:25,23,"0.00649741431574948","0.005163229125",95,13,"RestingBaseline"
2018-07-10 13:44:26,24,"0.00649093391614443","0.00617221242857143",93,13,"RestingBaseline"
2018-07-10 13:44:27,25,"0.00648439222339863","0.006373258625",93,13,"RestingBaseline"
2018-07-10 13:44:28,26,"0.00647778167914723","0.00558675728571429",93,13,"RestingBaseline"
2018-07-10 13:44:29,27,"0.00647108893083396","0.008735039125",92,13,"RestingBaseline"
2018-07-10 13:44:30,28,"0.00646430877113969","0.00649111157142857",92,12,"RestingBaseline"
2018-07-10 13:44:31,29,"0.00645742965004069","0.00704282725",93,12,"RestingBaseline"
2018-07-10 13:44:32,30,"0.00645045052504021","0.00704548171428571",94,12,"RestingBaseline"
2018-07-10 13:44:33,31,"0.00644336362788023","0.007300315625",93,12,"RestingBaseline"
2018-07-10 13:44:34,32,"0.00643617294861686","0.00728101128571429",94,13,"RestingBaseline"
2018-07-10 13:44:35,33,"0.00642936636470943","0.00674006342857143",96,13,"RestingBaseline"
2018-07-10 13:44:36,34,"0.0064219756463905","0.0075345905",97,13,"RestingBaseline"
2018-07-10 13:44:37,35,"0.00641399013771607","0.00749052025",98,13,"RestingBaseline"
2018-07-10 13:44:38,36,"0.00640641676653752","0.00669872471428571",98,14,"RestingBaseline"
2018-07-10 13:44:39,37,"0.00639927995368866","0.00491759885714286",96,14,"RestingBaseline"
2018-07-10 13:44:40,38,"0.0063915713432098","0.005395663",93,14,"RestingBaseline"
2018-07-10 13:44:41,39,"0.00638329298048261","0.00695223575",92,14,"RestingBaseline"
2018-07-10 13:44:42,40,"0.00637497103671934","0.005268532125",90,14,"RestingBaseline"
2018-07-10 13:44:43,41,"0.00636714303925752","0.00659725328571429",88,14,"RestingBaseline"
2018-07-10 13:44:44,42,"0.00635930109906224","0.00704934625",88,14,"RestingBaseline"
2018-07-10 13:44:45,43,"0.0063514560275901","0.00751552314285714",89,14,"RestingBaseline"
2018-07-10 13:44:46,44,"0.00634361675433099","0.005615256375",88,14,"RestingBaseline"
2018-07-10 13:44:47,45,"0.00633578986284234","0.006010324",88,14,"RestingBaseline"
2018-07-10 13:44:48,46,"0.00632798074756865","0.006529274625",90,15,"RestingBaseline"
2018-07-10 13:44:49,47,"0.0063201908305434","0.00638394428571429",91,15,"RestingBaseline"
2018-07-10 13:44:50,48,"0.00631242043637096","0.005600205625",92,15,"RestingBaseline"
2018-07-10 13:44:51,49,"0.00630466538070077","0.00874464742857143",91,15,"RestingBaseline"
2018-07-10 13:44:52,50,"0.00629691975383943","0.00525096375",92,15,"RestingBaseline"
2018-07-10 13:44:53,51,"0.00628917390792617","0.00613978628571429",92,15,"RestingBaseline"
2018-07-10 13:44:54,52,"0.0062814151337961","0.004805017125",92,14,"RestingBaseline"
2018-07-10 13:44:55,53,"0.0062736292110642","0.005557078",91,14,"RestingBaseline"
2018-07-10 13:44:56,54,"0.00626579696991994","0.005821926125",91,14,"RestingBaseline"
2018-07-10 13:44:57,55,"0.00625790141604987","0.00740028057142857",91,14,"RestingBaseline"
2018-07-10 13:44:58,56,"0.00624991845489698","0.0057742735",89,14,"RestingBaseline"
2018-07-10 13:44:59,57,"0.00624183107549738","0.00568076971428571",89,14,"RestingBaseline"
2018-07-10 13:45:00,58,"0.00623361314366588","0.0049012955",90,14,"RestingBaseline"
2018-07-10 13:45:01,59,"0.00622525118519066","0.00579553571428571",92,14,"RestingBaseline"
2018-07-10 13:45:02,60,"0.00621672115043091","0.0070967745",93,15,"RestingBaseline"
2018-07-10 13:45:03,61,"0.00620801702165443","0.00685289214285714",94,15,"RestingBaseline"
2018-07-10 13:45:04,62,"0.00619912176101601","0.00798521275",94,15,"RestingBaseline"
2018-07-10 13:45:05,63,"0.00619004042625801","0.00789324285714286",93,15,"RestingBaseline"
2018-07-10 13:45:06,64,"0.00618076798660107","0.006389488375",92,15,"RestingBaseline"
2018-07-10 13:45:07,65,"0.00617132310622424","0.00667708328571429",91,15,"RestingBaseline"
2018-07-10 13:45:08,66,"0.00616171691134281","0.006584092375",92,15,"RestingBaseline"
2018-07-10 13:45:09,67,"0.00615198238598459","0.00908906871428571",93,15,"RestingBaseline"
2018-07-10 13:45:10,68,"0.00614214921609428","0.0074409845",93,15,"RestingBaseline"
2018-07-10 13:45:11,69,"0.00613226312310033","0.00738328685714286",92,15,"RestingBaseline"
2018-07-10 13:45:12,70,"0.00612237233249532","0.005080223875",93,15,"RestingBaseline"
2018-07-10 13:45:13,71,"0.00611253135622424","0.00592430214285714",93,15,"RestingBaseline"
2018-07-10 13:45:14,72,"0.00610280425483576","0.01061048225",92,15,"RestingBaseline"
2018-07-10 13:45:15,73,"0.00609324844007057","0.00568606785714286",91,15,"RestingBaseline"
2018-07-10 13:45:16,74,"0.00608393868281866","0.00430598025",91,15,"RestingBaseline"
2018-07-10 13:45:17,75,"0.00607492833747109","0.00378847171428571",91,15,"RestingBaseline"
2018-07-10 13:45:18,76,"0.00606629612118646","0.004187959",91,15,"RestingBaseline"
2018-07-10 13:45:19,77,"0.00605808448490982","0.00505478285714286",91,15,"RestingBaseline"
2018-07-10 13:45:20,78,"0.00605036883857719","0.003489646875",91,15,"RestingBaseline"
2018-07-10 13:45:21,79,"0.00604317521391668","0.00412582857142857",92,15,"RestingBaseline"
2018-07-10 13:45:22,80,"0.00603656922802903","0.005004554125",93,15,"RestingBaseline"
2018-07-10 13:45:23,81,"0.00603055727581337","0.00353322114285714",93,15,"RestingBaseline"
2018-07-10 13:45:24,82,"0.00602519052667188","0.003815898",93,15,"RestingBaseline"
2018-07-10 13:45:25,83,"0.00602045530040227","0.00436748942857143",93,15,"RestingBaseline"
2018-07-10 13:45:26,84,"0.00601638611876464","0.0048499935",93,15,"RestingBaseline"
2018-07-10 13:45:27,85,"0.00601295146417024","0.00561436571428571",92,15,"RestingBaseline"
2018-07-10 13:45:28,86,"0.0060101695417314","0.004713496375",93,15,"RestingBaseline"
2018-07-10 13:45:29,87,"0.00600799528950802","0.005753123",94,15,"RestingBaseline"
2018-07-10 13:45:30,88,"0.00600643303430689","0.006119201875",94,15,"RestingBaseline"
2018-07-10 13:45:31,89,"0.00600542957812247","0.00763034757142857",93,15,"RestingBaseline"
2018-07-10 13:45:32,90,"0.00600497916281527","0.005256935125",94,15,"RestingBaseline"
2018-07-10 13:45:33,91,"0.00600502597027844","0.00505126385714286",94,15,"RestingBaseline"
2018-07-10 13:45:34,92,"0.00600555844566975","0.005078000125",94,15,"RestingBaseline"
2018-07-10 13:45:35,93,"0.00600652292189998","0.00730845771428571",95,15,"RestingBaseline"
2018-07-10 13:45:36,94,"0.00600790605873269","0.00666794225",93,15,"RestingBaseline"
2018-07-10 13:45:37,95,"0.00600965980464789","0.00738650785714286",93,15,"RestingBaseline"
2018-07-10 13:45:38,96,"0.00601177220700775","0.005305022125",94,15,"RestingBaseline"
2018-07-10 13:45:39,97,"0.00601420274986021","0.006487321",95,15,"RestingBaseline"
2018-07-10 13:45:40,98,"0.00601694288812828","0.0050859205",95,15,"RestingBaseline"
2018-07-10 13:45:41,99,"0.00601996005380672","0.00469493871428571",94,15,"RestingBaseline"
2018-07-10 13:45:42,100,"0.00602324987845058","0.005427301875",93,15,"RestingBaseline"
2018-07-10 13:45:43,101,"0.00602678686968924","0.00702374442857143",94,15,"RestingBaseline"
