"CovertedTime","Time","NR_Perspiration","Perspiration","HR_z","BR_z","Session"
2018-07-12 13:47:19,70,0.0048542423419902,0.00578188928571429,72,15,"RestingBaseline"
2018-07-12 13:47:20,71,0.00485678679870381,0.005538030125,73,15,"RestingBaseline"
2018-07-12 13:47:21,72,0.00485912162541371,0.00478932871428571,74,15,"RestingBaseline"
2018-07-12 13:47:22,73,0.00486117366601262,0.0047611,69,15,"RestingBaseline"
2018-07-12 13:47:23,74,0.00486292391097666,0.00537183042857143,66,15,"RestingBaseline"
2018-07-12 13:47:24,75,0.00486435330226917,0.005095286,68,15,"RestingBaseline"
2018-07-12 13:47:25,76,0.00486549002405338,0.00392132842857143,71,15,"RestingBaseline"
2018-07-12 13:47:26,77,0.00486634975045968,0.004408895875,72,15,"RestingBaseline"
2018-07-12 13:47:27,78,0.0048669809909653,0.00468960342857143,71,16,"RestingBaseline"
2018-07-12 13:47:28,79,0.00486741915671947,0.004952500375,75,16,"RestingBaseline"
2018-07-12 13:47:29,80,0.00486772420311042,0.00524814614285714,72,16,"RestingBaseline"
2018-07-12 13:47:30,81,0.00486795346904387,0.005710144375,68,16,"RestingBaseline"
2018-07-12 13:47:31,82,0.0048681790639428,0.00596736228571429,65,16,"RestingBaseline"
2018-07-12 13:47:32,83,0.00486845215038361,0.003995904,66,16,"RestingBaseline"
2018-07-12 13:47:33,84,0.00486888158754139,0.003803734125,66,16,"RestingBaseline"
2018-07-12 13:47:34,85,0.00486950295413904,0.00482656528571429,66,16,"RestingBaseline"
2018-07-12 13:47:35,86,0.00487036098923427,0.0047499695,68,16,"RestingBaseline"
2018-07-12 13:47:36,87,0.0048714505616453,0.00458589528571429,71,16,"RestingBaseline"
2018-07-12 13:47:37,88,0.00487275384884313,0.004463463375,68,16,"RestingBaseline"
2018-07-12 13:47:38,89,0.00487420641879666,0.00460191157142857,65,16,"RestingBaseline"
2018-07-12 13:47:39,90,0.00487573628575045,0.005120959375,71,16,"RestingBaseline"
2018-07-12 13:47:40,91,0.0048772563386324,0.00568847585714286,73,16,"RestingBaseline"
2018-07-12 13:47:41,92,0.00487868185973305,0.005201399875,72,16,"RestingBaseline"
2018-07-12 13:47:42,93,0.00487994825335749,0.00445548414285714,70,16,"RestingBaseline"
2018-07-12 13:47:43,94,0.00488099354249948,0.00569132,69,16,"RestingBaseline"
2018-07-12 13:47:44,95,0.00488178935258892,0.00548338428571429,67,16,"RestingBaseline"
2018-07-12 13:47:45,96,0.00488229324647042,0.004452653375,64,16,"RestingBaseline"
2018-07-12 13:47:46,97,0.00488248735967161,0.00424439542857143,64,16,"RestingBaseline"
2018-07-12 13:47:47,98,0.00488231583536577,0.004054639625,67,16,"RestingBaseline"
2018-07-12 13:47:48,99,0.00488174029586934,0.00509513771428571,70,16,"RestingBaseline"
2018-07-12 13:47:49,100,0.0048806698644108,0.005234703625,66,16,"RestingBaseline"
2018-07-12 13:47:50,101,0.00487904628387434,0.00556855528571429,64,16,"RestingBaseline"
2018-07-12 13:47:51,102,0.00487675803490922,0.0051278165,65,16,"RestingBaseline"
2018-07-12 13:47:52,103,0.00487375771336032,0.00430878471428571,66,16,"RestingBaseline"
2018-07-12 13:47:53,104,0.00486994950732224,0.00569071475,65,16,"RestingBaseline"
2018-07-12 13:47:54,105,0.00486533064032634,0.00472186614285714,65,16,"RestingBaseline"
2018-07-12 13:47:55,106,0.0048598550584497,0.00581024975,68,16,"RestingBaseline"
2018-07-12 13:47:56,107,0.00485358253980394,0.00530129928571429,71,16,"RestingBaseline"
2018-07-12 13:47:57,108,0.00484653394399571,0.00529989425,70,16,"RestingBaseline"
2018-07-12 13:47:58,109,0.00483882540311971,0.00570210128571429,68,16,"RestingBaseline"
2018-07-12 13:47:59,110,0.00483053587566581,0.004528660375,68,16,"RestingBaseline"
2018-07-12 13:48:00,111,0.00482180761809474,0.00395597828571429,67,16,"RestingBaseline"
2018-07-12 13:48:01,112,0.00481274740669499,0.004951572875,64,16,"RestingBaseline"
2018-07-12 13:48:02,113,0.00480348802709639,0.00429966771428571,65,16,"RestingBaseline"
2018-07-12 13:48:03,114,0.00479413706176023,0.004683627875,68,16,"RestingBaseline"
2018-07-12 13:48:04,115,0.00478480329185857,0.00540523328571429,71,16,"RestingBaseline"
2018-07-12 13:48:05,116,0.00477559282153833,0.00427678325,69,16,"RestingBaseline"
2018-07-12 13:48:06,117,0.00476718831770394,0.00461295583333333,70,16,"RestingBaseline"
2018-07-12 13:48:07,118,NA,NA,73,16,"RestingBaseline"
2018-07-12 13:48:08,119,NA,NA,70,16,"RestingBaseline"
